Project,Repo,Bug-Fixing Commit,Changed Files,Can Determine,Bug-Inducing Commits,Num Bug-Inducing,Num Buggy Statements,Token Cost,LLM Calls,Elapsed Time (s)
dubbo,apache/dubbo,b60acc5e52e7f7f34bb2145df530edbc0f897f74,dubbo-plugin/dubbo-qos/src/test/java/org/apache/dubbo/qos/command/util/CommandHelperTest.java,False,f186f2bc167f151dc15e025c03cca6da8c11c464,1,9,0,21,131.56
dubbo,apache/dubbo,14fb253f0372a3c6109e684feacd002ece33f4c5,dubbo-plugin/dubbo-qos/src/main/java/org/apache/dubbo/qos/command/decoder/TelnetCommandDecoder.java,False,49525b0a83e7809a603f420d807b433b268dd2b4,1,6,0,21,147.25
dubbo,apache/dubbo,4f286f549d32e1f8469c08af0d59f6cdeb0cd6da,dubbo-rpc/dubbo-rpc-api/src/main/java/org/apache/dubbo/rpc/filter/ExecuteLimitFilter.java,False,b89df9d8f164f147c98b6c6af41337afaff203c5;ebafc18c4dd3d8fc0f6bd399a56068af67958091,2,12,0,21,134.20
dubbo,apache/dubbo,0b94b35992259747611ffae2d807f87b4ed4b705,dubbo-common/src/main/java/com/alibaba/dubbo/common/status/support/LoadStatusChecker.java,False,10052d468760f2f952064289719286d3ba608693,1,3,0,21,154.63
dubbo,apache/dubbo,f8e5a92250f81bf20c6db6a653cdf9ce80952787,dubbo-common/src/main/java/org/apache/dubbo/common/URL.java,False,d8fc808425c4f1db028c4fdab45d7082a957d760,1,21,0,21,190.20
dubbo,apache/dubbo,c47eb131ecd7c570017cbeb62724734120d0e361,README.md,False,f264dac97307abe08992b71caf5912a741c21cd8,1,6,0,12,45.74
dubbo,apache/dubbo,d288ff109fefb573ecd8d1dd0e940213b0a0210a,,False,,0,0,0,6,40.62
dubbo,apache/dubbo,f621a45f81e6d090739f10ca076aabd655a42f47,dubbo-config/dubbo-config-api/src/main/java/org/apache/dubbo/config/AbstractInterfaceConfig.java,False,,0,0,0,15,109.56
dubbo,apache/dubbo,d574ab01f97033679d709e3e6c34b7de7be101bf,dubbo-common/src/main/java/org/apache/dubbo/config/RegistryConfig.java,False,,0,0,0,15,113.81
dubbo,apache/dubbo,81ac64d7b6c7b0b7a91e8b39c59875a50ac3ef23,dubbo-cluster/src/main/java/org/apache/dubbo/rpc/cluster/filter/support/ConsumerContextFilter.java;dubbo-rpc/dubbo-rpc-api/src/main/java/org/apache/dubbo/rpc/RpcInvocation.java;dubbo-rpc/dubbo-rpc-injvm/src/main/java/org/apache/dubbo/rpc/protocol/injvm/InjvmInvoker.java;dubbo-rpc/dubbo-rpc-api/src/main/java/org/apache/dubbo/rpc/filter/GenericFilter.java;dubbo-common/src/main/java/org/apache/dubbo/common/threadlocal/InternalThreadLocal.java,False,60c55b83bc27282dabb93a31ccb3e35e29ae087e;8bc9257f4e09b2937e21842b90984dfcaefe97b6;31c5ee4086d7714850124f4b79f292c3443e5784;645152af6f574ebc053becb4e11d1a946fa7899c;ad2d30ba90eaea6074fbe4c2497789e0545e915c;455d29a224bbd0a21ee1fcd42ae48114de72883f;f8e4bd4787bd3caecbb8238e18202b8efb825a3c;04eacfeac7e4e25d3c2f0a2de12fa05708ee6b59;10052d468760f2f952064289719286d3ba608693;2b125b49b37e690603c75c2c4dc3ce9231daf8ba,10,18,0,58,938.47
dubbo,apache/dubbo,02e486a1dccef10a03b81575fb3b7158d3cd9299,dubbo-rpc/dubbo-rpc-triple/src/main/java/org/apache/dubbo/rpc/protocol/tri/TripleHttp2Protocol.java;dubbo-rpc/dubbo-rpc-triple/src/main/java/org/apache/dubbo/rpc/protocol/tri/transport/TripleClientHandler.java;dubbo-remoting/dubbo-remoting-netty4/src/main/java/org/apache/dubbo/remoting/transport/netty4/NettyConnectionClient.java,False,7c136268724d63686f0305b3d480a2904b413119;734c9c3f4a08c68c1ef5fce9c7c879423d1b8780;285d70c26a3b822dab41c1cf6f3f05dfc7e3f436,3,10,0,39,433.32
dubbo,apache/dubbo,0ac21f06974b2d8bc80ef777a31ca320ec05f81b,dubbo-config/dubbo-config-spring/src/test/java/org/apache/dubbo/config/spring/initializer/DubboApplicationContextInitializerTest.java,False,ee21cea88855fea698e173d33421fd6c3adcc02f,1,6,0,21,102.70
dubbo,apache/dubbo,128e99cf010020ab98806db539a3b157f31dc7ca,dubbo-config/dubbo-config-spring/src/test/java/org/apache/dubbo/config/spring/ConfigTest.java,False,d0454fdbef0b7724cf5747a276f292eb14c8ab05,1,39,0,21,151.39
dubbo,apache/dubbo,9837cfbb0b4e008d976aa02a7a8c0730b4fa3514,,False,,0,0,0,6,66.06
dubbo,apache/dubbo,37b205bd115dcf6b13d08e4de3163e50063623e3,dubbo-rpc/dubbo-rpc-triple/src/main/java/org/apache/dubbo/rpc/protocol/tri/TripleInvoker.java,False,d35127954d6a0cac79381927807ae80b012a0672,1,6,0,33,354.96
dubbo,apache/dubbo,1576606968a9061264039def6570a4c0fa7b7735,dubbo-rpc/dubbo-rpc-api/src/main/java/org/apache/dubbo/rpc/support/RpcUtils.java,False,1269229fc408c41e9dbabd6b42f352ca0ba95c81,1,3,0,21,94.28
dubbo,apache/dubbo,00ea21c55ea011b0a5eb957fbf36c8f1ed079547,dubbo-common/src/main/java/org/apache/dubbo/common/beans/factory/ScopeBeanFactory.java,False,ff39bf36c35316061e7e028abd28dd392405e7f0;5c2161aa0e9a073a51dd14e0c0edb36668d371a8,2,18,0,21,186.38
dubbo,apache/dubbo,47ed75489206c4c944dd0eb187157eaa0ffc0527,dubbo-configcenter/dubbo-configcenter-consul/src/main/java/org/apache/dubbo/configcenter/consul/ConsulDynamicConfiguration.java,False,055a1594607c7bd187e3fa1cd0aeaa2c1fcea3f6,1,9,0,21,194.77
dubbo,apache/dubbo,d30ca86395c40f366ba5e4367be6963da60d5ac3,dubbo-common/src/main/java/org/apache/dubbo/common/utils/NetUtils.java,False,172d69472fab2049ff0e7f019efcfe77c4378c27,1,12,0,21,139.14
dubbo,apache/dubbo,9eeae4d2eab968e8ea9e52bf0c6841c54a85f001,dubbo-plugin/dubbo-rest-openapi/pom.xml,False,92b1ac10ffc24f2de61a9949b48a15caccfebb30,1,6,0,12,43.67
dubbo,apache/dubbo,00895034d0608fffc41648e4f4c3dae20c28f891,dubbo-plugin/dubbo-qos/src/main/java/org/apache/dubbo/qos/command/impl/SwitchLogger.java,False,372f6a697a0a4ebfdbf637c5f7e3dde8662bbe53,1,6,0,21,110.60
dubbo,apache/dubbo,16704a4ca43d47c665d0198cc243ff8523cb47e0,,False,,0,0,0,18,260.56
dubbo,apache/dubbo,57ef177d9a211bcbc7704541450f4f5b9c90394b,,False,,0,0,0,6,56.17
dubbo,apache/dubbo,1a9eda58220ea1f57004b2fb8165d920d2277695,dubbo-registry/dubbo-registry-nacos/src/main/java/org/apache/dubbo/registry/nacos/NacosRegistry.java,False,8b580d0ba0de2e6cbce55257525465489ccd50d2;cb12928a710a34142e8c6a9b93e532239906a69e;9b212c2d38dc400edc13f321e3bc6314640c727b,3,15,0,33,593.71
dubbo,apache/dubbo,4365160c690c01741d3a66363e009e011bbf35d8,,False,,0,0,0,18,337.77
dubbo,apache/dubbo,6d28a1a4b1c29034db2a0607db07e05c5544b09f,dubbo-common/src/main/java/org/apache/dubbo/common/utils/SerializeSecurityConfigurator.java,False,c71a05a58c9db46638417cc6ecee32be5508d92c,1,18,0,33,413.32
dubbo,apache/dubbo,7a5d04a16923b2f3fbac943ca9254dc9f9debabd,dubbo-registry/dubbo-registry-api/src/main/java/org/apache/dubbo/registry/client/InstanceAddressURL.java;dubbo-registry/dubbo-registry-api/src/main/java/org/apache/dubbo/registry/client/event/listener/ServiceInstancesChangedListener.java;dubbo-metadata/dubbo-metadata-api/src/main/java/org/apache/dubbo/metadata/MetadataInfo.java;dubbo-demo/dubbo-demo-xml/dubbo-demo-xml-consumer/src/main/resources/spring/dubbo-consumer.xml;dubbo-config/dubbo-config-api/src/main/java/org/apache/dubbo/config/ServiceConfig.java;dubbo-common/src/main/java/org/apache/dubbo/common/cache/FileCacheStoreFactory.java;dubbo-registry/dubbo-registry-api/src/main/java/org/apache/dubbo/registry/client/metadata/store/MetaCacheManager.java;dubbo-registry/dubbo-registry-multicast/src/main/java/org/apache/dubbo/registry/multicast/MulticastServiceDiscovery.java;dubbo-metadata/dubbo-metadata-api/src/main/java/org/apache/dubbo/metadata/AbstractServiceNameMapping.java,False,0ac1567837d67db68b4580385881f48a17475d3b;adea101f93555101a5a0eaec6951c055bfe1ede8;c572c2cd2e5dd2d11a81825f50d22a1363eee1fb;eddb7731517f99f2e378ea50e3334a5ee69e79ad;b0cf97ebc34d4accfd0b4532c2e5d8088fc003ac;b2a4f612ece11d6bac508600b22095ccd0e87c88;d8fc808425c4f1db028c4fdab45d7082a957d760,7,13,0,45,773.54
dubbo,apache/dubbo,6069fde474b6dfce99704f3d82184b406652adbd,dubbo-config/dubbo-config-api/src/main/java/org/apache/dubbo/config/deploy/DefaultApplicationDeployer.java;dubbo-common/src/main/java/org/apache/dubbo/rpc/model/ApplicationModel.java;dubbo-common/src/main/java/org/apache/dubbo/rpc/model/FrameworkModel.java,False,1bdf359b1a4c50e260960fd35c2896b184e1954b;7a59b4b8750ff70a5f39f09d46520d4b8c8235e9;5c2161aa0e9a073a51dd14e0c0edb36668d371a8;0a9276d7bff60b7baddb9416eee2090a9711936f;ea151d0f5199f509af81bd0d712561248c69adcc;bee1de553bad322a067d958ac8fab959448b082b;1bff54bad3ef2b5f00f5bec1fa1427f8c2f6604c,7,15,0,39,531.18
dubbo,apache/dubbo,c5ea7381210e4afbcdcd5057efa9995ee2cc9943,dubbo-common/src/main/java/org/apache/dubbo/common/URL.java,False,6f3a05ca820dc6e3dab127cd9a5daa375709347a,1,9,0,21,144.73
dubbo,apache/dubbo,b7cd1f933f0df9e2d94734760200938e9097e72f,dubbo-common/src/main/java/org/apache/dubbo/metadata/definition/builder/DefaultTypeBuilder.java,False,7580232b4a1f2a487965ba2b9ba6594e1f5e3a46,1,6,0,33,232.68
dubbo,apache/dubbo,d7c8d10dbf64219761502d7af0a29398ece9f55b,dubbo-registry/dubbo-registry-nacos/src/main/java/org/apache/dubbo/registry/nacos/NacosRegistry.java,False,,0,0,0,24,212.03
dubbo,apache/dubbo,4034e98a550db3b39afc0cac7a73286dbaa9b375,dubbo-cluster/src/test/java/org/apache/dubbo/rpc/cluster/router/mesh/route/MeshAppRuleListenerTest.java,False,d979b211ce6a160ce4787ebf2ac073a0ee95852a,1,6,0,21,142.63
dubbo,apache/dubbo,0ac1567837d67db68b4580385881f48a17475d3b,dubbo-registry/dubbo-registry-api/src/main/java/org/apache/dubbo/registry/client/event/listener/ServiceInstancesChangedListener.java;dubbo-registry/dubbo-registry-api/src/main/java/org/apache/dubbo/registry/client/metadata/MetadataUtils.java;dubbo-metadata/dubbo-metadata-api/src/main/java/org/apache/dubbo/metadata/MetadataInfo.java,True,18eb598dd32c4a17e3375c8ffcf9e2ceec69e61e;1da8c5cfa6f7555a225f1f95a188fc1281368238;c572c2cd2e5dd2d11a81825f50d22a1363eee1fb;445cde0f1b0f7503b1031db884f96fdec3f69a47;20cf141f2e8588e1695c37c14b4d89a268b96452;e7b41b2a3d54cb62133b9bb6bfe510a70de199c4;70a92457159e1b27bb7ee367118b7e32e20eb05c;b33aef310dc2f5d3293cf2c3b358f5af6e382692,8,15,0,38,513.08
dubbo,apache/dubbo,7cee17d0a07aeae444f67445e76a469feadfffcb,dubbo-common/src/main/java/org/apache/dubbo/common/url/component/URLParam.java,True,8bc9257f4e09b2937e21842b90984dfcaefe97b6;18eb598dd32c4a17e3375c8ffcf9e2ceec69e61e,2,9,0,54,386.27
dubbo,apache/dubbo,bce439e6a3969d86fba595df33a71655cfa5ace7,dubbo-rpc/dubbo-rpc-triple/src/main/java/org/apache/dubbo/rpc/protocol/tri/ReflectionPackableMethod.java,False,7c136268724d63686f0305b3d480a2904b413119,1,9,0,21,139.93
dubbo,apache/dubbo,06249e458cbb829e18d11f9a10b38125842aeee5,dubbo-config/dubbo-config-api/src/main/java/org/apache/dubbo/config/utils/ReferenceConfigCache.java;dubbo-rpc/dubbo-rpc-api/src/main/java/org/apache/dubbo/rpc/proxy/AbstractProxyFactory.java;dubbo-demo/dubbo-demo-api/dubbo-demo-api-consumer/src/main/java/org/apache/dubbo/demo/consumer/Application.java;dubbo-rpc/dubbo-rpc-api/src/main/java/org/apache/dubbo/rpc/filter/GenericImplFilter.java,False,c0ca0422538187190f7c52f33f87cece4c0d657c;73fec1598a822c6c683194e30be5c6739d0c2891;b0cf97ebc34d4accfd0b4532c2e5d8088fc003ac;e5ca42bcffb4b32ec5acb021d7c27960acf3cb94,4,9,0,37,504.27
dubbo,apache/dubbo,c60a8f000b130071882e46180f2e185b9bde64a9,dubbo-registry/dubbo-registry-api/src/main/java/org/apache/dubbo/registry/integration/InterfaceCompatibleRegistryProtocol.java;dubbo-registry/dubbo-registry-multicast/src/main/java/org/apache/dubbo/registry/multicast/MulticastServiceDiscovery.java,False,d59492514d2850d04dbb4823553ef9a80d28b1ae;7cf68840cff31fff93f7fe333ce5b42952a45e02,2,44,0,35,601.76
dubbo,apache/dubbo,6841306146711162085228d3060049fc75ce7b3b,dubbo-spring-boot/dubbo-spring-boot-observability-starter/src/main/java/org/apache/dubbo/spring/boot/observability/autoconfigure/otel/OpenTelemetryAutoConfiguration.java,False,8fc267ba9b3cd6e519a0771b4eb80f623d3b6fa6;34981c9606facf63000264a71d2a69b93afe2fd1;2324db0805c78e684e50e542396fa04104769527,3,15,0,33,356.93
dubbo,apache/dubbo,a6c61175c5975bb136f8a4435f27f5bc01d4a166,dubbo-metadata/dubbo-metadata-report-redis/src/test/java/org/apache/dubbo/metadata/store/redis/RedisMetadataReportTest.java,False,730695a7a26967889405b12fc54099bb006c8231;7d83fde30e3864f7115c2650f77ee2e28bcdb051,2,12,0,33,253.73
dubbo,apache/dubbo,7cf49db41dc2cd411e4defe2909177f1b84fa653,dubbo-cluster/src/main/java/org/apache/dubbo/rpc/cluster/support/ForkingClusterInvoker.java,False,048fadf2c0fe9fdcb2292b9be975e9f5c0b0ca2c;a0caf1a423bd86b0dacc02b87e7fccb5c60c9335,2,9,0,33,343.00
dubbo,apache/dubbo,7264850fd45f2a4d06b07081d0d8e1eab10fc8db,dubbo-cluster/src/main/java/org/apache/dubbo/rpc/cluster/filter/support/ConsumerContextFilter.java;dubbo-rpc/dubbo-rpc-api/src/main/java/org/apache/dubbo/rpc/proxy/InvocationUtil.java,False,81ac64d7b6c7b0b7a91e8b39c59875a50ac3ef23;7c136268724d63686f0305b3d480a2904b413119,2,9,0,51,1049.05
dubbo,apache/dubbo,2c92916d631b6784a491e756aa0c54db546af65d,,False,,0,0,0,6,48.63
dubbo,apache/dubbo,52e9290d12162d1d483b21070729e7f2c6a04733,,False,,0,0,0,18,276.04
dubbo,apache/dubbo,c4566a34ff1ab4432e234f637244a0d2a47ca9c6,,False,,0,0,0,6,28.23
dubbo,apache/dubbo,baec4b3425449da4a6ac0c81f1f47dc142b45fa3,dubbo-common/src/main/java/org/apache/dubbo/config/AbstractConfig.java;dubbo-common/src/main/java/org/apache/dubbo/config/MethodConfig.java,False,d0454fdbef0b7724cf5747a276f292eb14c8ab05;0b380e32807e51ad9f6b61f27556915a184f9681,2,31,0,35,565.71
dubbo,apache/dubbo,8dabe605ad5ddb0698035158b2b0e60e597a5c6f,dubbo-common/src/main/java/org/apache/dubbo/common/timer/HashedWheelTimer.java;dubbo-registry/dubbo-registry-nacos/src/main/java/org/apache/dubbo/registry/nacos/NacosRegistry.java;dubbo-rpc/dubbo-rpc-triple/src/main/java/org/apache/dubbo/rpc/protocol/tri/TriplePathResolver.java,False,0a1ad55bff34c8cffc066c4ab26ac8466691a4f4;9c8f4e761951bfac0ad50e3bffe92824e5497a6d;8acf34d8e39e7b59706d975d6878ae1401679d19;947c061a7a3857a404869d398561e24900c9deac,4,13,0,41,540.15
dubbo,apache/dubbo,1e28d53024039e1b65a360a99aa6abe3dd0b6272,dubbo-config/dubbo-config-api/src/test/java/org/apache/dubbo/config/bootstrap/MultiInstanceTest.java,False,1bdf359b1a4c50e260960fd35c2896b184e1954b;eba466e0c8959f821c6c76d888bb6a55a2dfef3c;b06e5c2fdb7dc8fdf5ee3d18b3ef62cfe333e2c5,3,15,0,21,174.97
dubbo,apache/dubbo,cc28365f87aa45c9ccb0de467ee2213da7e4837b,dubbo-config/dubbo-config-api/src/main/java/org/apache/dubbo/config/bootstrap/builders/RegistryBuilder.java;dubbo-common/src/main/java/org/apache/dubbo/config/RegistryConfig.java;dubbo-common/src/main/java/org/apache/dubbo/common/constants/CommonConstants.java,False,b7ca86b81c16f18d3d8714391929148583d9e1b6;83b54a8ed93b6ff34443084ec0f238c625621611;1be3c999d112215a1354ab396cb2fbb94f3d2a0e,3,10,0,39,238.32
dubbo,apache/dubbo,04ffae08869dec8a69977c47ec78f778dcb03649,,False,,0,0,0,18,329.79
dubbo,apache/dubbo,712d0b22f3d0830f5a77b6ad06b99612f9b98e68,dubbo-config/dubbo-config-api/src/test/java/org/apache/dubbo/integration/single/injvm/SingleRegistryCenterInjvmIntegrationTest.java;dubbo-config/dubbo-config-api/src/test/java/org/apache/dubbo/registrycenter/DefaultMultipleRegistryCenter.java;dubbo-config/dubbo-config-api/src/test/java/org/apache/dubbo/integration/single/SingleRegistryCenterDubboProtocolIntegrationTest.java,False,7d0ff116c159bf075e0ec9751db2c7f5f1f97b12,1,6,0,37,414.13
dubbo,apache/dubbo,1e070b5ee2406399effbb8386bed239fdb5f1464,dubbo-spring-boot-project/dubbo-spring-boot-autoconfigure/src/main/java/org/apache/dubbo/spring/boot/autoconfigure/observability/zipkin/ZipkinConfigurations.java;dubbo-spring-boot-project/dubbo-spring-boot-autoconfigure/src/main/java/org/apache/dubbo/spring/boot/autoconfigure/observability/zipkin/ZipkinAutoConfiguration.java,False,559b13ae2e2281d4f01ae88701e7e0fef31bcb5f;63e5bef4fac4b8a332f1313d80cfec08828cfaca,2,6,0,31,335.63
dubbo,apache/dubbo,2c60b8ee630ad430a9c27a48700303f5a1a31f31,dubbo-cluster/src/main/java/org/apache/dubbo/rpc/cluster/router/tag/TagStaticStateRouter.java,False,3531a7d681da5574f31609beeb2ed288af7aaebc,1,15,0,21,175.57
dubbo,apache/dubbo,7aa6ea2a01eb9e4749c80cf10fc13ed081e6bead,dubbo-rpc/dubbo-rpc-api/src/main/java/org/apache/dubbo/rpc/RpcInvocation.java;dubbo-common/src/main/java/org/apache/dubbo/common/utils/MapUtils.java;dubbo-rpc/dubbo-rpc-api/src/main/java/org/apache/dubbo/rpc/AttachmentsAdapter.java;dubbo-rpc/dubbo-rpc-api/src/main/java/org/apache/dubbo/rpc/RpcContext.java,False,f8f6995b565250557eed548995ae1a6f12b8c1d5;c783e55ec955beb93916d1cdd5dbdf0ef1451796,2,15,0,37,726.82
dubbo,apache/dubbo,25548c345bdfc1dcf222b68c2057cd472e2b74a0,dubbo-common/src/main/java/org/apache/dubbo/common/utils/PojoUtils.java,False,6938d487a388cc8cd0a2bc8740fe9ee8d378767e;960f6523f99eb0785f4d7495f43dc1ed7163fd8d,2,9,0,33,725.90
dubbo,apache/dubbo,f29663bba655c9451b9db75b94d5cf945f0e7901,dubbo-registry/dubbo-registry-api/src/main/java/org/apache/dubbo/registry/client/metadata/store/InMemoryWritableMetadataService.java;dubbo-metadata/dubbo-metadata-api/src/main/java/org/apache/dubbo/metadata/store/AbstractAbstractWritableMetadataService.java;dubbo-metadata/dubbo-metadata-api/src/main/java/org/apache/dubbo/metadata/report/support/AbstractMetadataReport.java,True,13868b920d647d032d4c6bb70ddac069934fa47e;4aaaea43ae75bee99837183c5be37ca2cb942741;91f1ce824e48e1f37dbe224b767cff4e87d309d6,3,9,0,35,376.17
dubbo,apache/dubbo,50786a20e4c345cbea8b0e7d5e9b4d7493c49381,dubbo-rpc/dubbo-rpc-rest/pom.xml;dubbo-rpc/dubbo-rpc-injvm/pom.xml;dubbo-cluster/src/main/java/org/apache/dubbo/rpc/cluster/filter/ProtocolFilterWrapper.java;dubbo-rpc/dubbo-rpc-triple/src/main/java/org/apache/dubbo/rpc/protocol/tri/TripleProtocol.java,False,fd89c839447fdea828b7d0d248674281c45d019c;c132438c01dba18d6d0479b591b29753bbe4d204;ab8af672e690b34ff1fa9c6657dfc1ceda5e20a9;17619dfa974457b00fe27cf68ae3f9d266709666;d8fc808425c4f1db028c4fdab45d7082a957d760,5,14,0,39,744.32
dubbo,apache/dubbo,22f531008499884b2a1246083ca9fe3c3b132a45,dubbo-registry/dubbo-registry-api/src/main/java/org/apache/dubbo/registry/client/event/listener/ServiceInstancesChangedListener.java;dubbo-registry/dubbo-registry-api/src/main/java/org/apache/dubbo/registry/support/FailbackRegistry.java;dubbo-config/dubbo-config-api/src/main/java/org/apache/dubbo/config/bootstrap/DubboBootstrap.java,False,23f242293f3292a6c521eea2012bd2556a915a33;c4815f56025411512aa49d3e06388bc8f1cf23ba;ca62d8352d7398a73f1a72097c665a9c3fceb1af,3,4,0,35,465.62
dubbo,apache/dubbo,e6f169d0d424de440041f9447f406b7a48868c9b,,False,,0,0,0,6,60.36
dubbo,apache/dubbo,fc0f88f4f2f70c00c7e7328dd115b1b6c0b5857d,dubbo-registry/dubbo-registry-api/src/main/java/org/apache/dubbo/registry/client/migration/model/MigrationRule.java,False,a39fffebe56291ce154c3011faf572e1678d6841;ec98ff364cb58f0fad82dda044cbcc0604c098c0,2,12,0,21,162.32
dubbo,apache/dubbo,192d43307c26b8884ac4b655e8a478985eb056ea,dubbo-metadata/dubbo-metadata-api/src/main/java/org/apache/dubbo/metadata/MetadataConstants.java;dubbo-compatible/src/main/java/com/alibaba/dubbo/container/page/ResourceFilter.java;dubbo-metadata/dubbo-metadata-api/src/main/java/org/apache/dubbo/metadata/report/identifier/ServiceMetadataIdentifier.java,False,754404a15db52ca9c00860a7c719f73c2119416f;a927b4a3321b29fd52b80f14c474f937ae4f0d12;02a59e2f4074889500ea29130b82aa80ced44d5e,3,15,0,37,799.14
dubbo,apache/dubbo,cd7ba294b22a9b392030fe5c6ee06247fc7868c1,dubbo-common/src/main/java/org/apache/dubbo/common/utils/ConfigUtils.java,False,f25697d581f1fa1985c53c82f6557a78e5572345,1,6,0,21,122.74
dubbo,apache/dubbo,e4415e56eeaf308407c09d662330a5ea31c232db,dubbo-common/src/main/java/org/apache/dubbo/rpc/model/FrameworkModel.java,False,7a59b4b8750ff70a5f39f09d46520d4b8c8235e9;ff39bf36c35316061e7e028abd28dd392405e7f0,2,17,0,33,401.65
dubbo,apache/dubbo,879fd811283c28a5fcb4dfebd383e05b5e500cb0,dubbo-common/src/main/java/org/apache/dubbo/common/logger/slf4j/Slf4jLogger.java;dubbo-common/src/main/java/org/apache/dubbo/common/logger/log4j2/Log4j2LoggerAdapter.java;dubbo-common/src/main/java/org/apache/dubbo/common/logger/slf4j/Slf4jLoggerAdapter.java,False,bdf9a3438e1b5d0ba5806b3178762a3a072ac652;237b05778f130c00dcf1a2a5b498e12b3c208d89,2,2,0,33,405.83
dubbo,apache/dubbo,bcd3fc9277d96bbc6239f537b63d9346fc8f763f,dubbo-remoting/dubbo-remoting-http12/src/main/java/org/apache/dubbo/remoting/http12/message/DefaultHttpResponse.java;dubbo-remoting/dubbo-remoting-http12/src/main/java/org/apache/dubbo/remoting/http12/message/DefaultHttpRequest.java,False,2dde7ac09eee12618725d5279f971b2a44ab599b,1,27,0,39,380.61
dubbo,apache/dubbo,e6748c7cb76fddc01c95433d866999350e38a4c4,dubbo-dependencies-bom/pom.xml,False,,0,0,0,12,44.07
dubbo,apache/dubbo,4d78772fc8c20c8404406444b32d6a9aed92204f,dubbo-metadata-report/dubbo-metadata-report-api/pom.xml,False,91f1ce824e48e1f37dbe224b767cff4e87d309d6,1,27,0,24,236.06
dubbo,apache/dubbo,825c071d0271226d6245045a1f819f735ab3cab4,dubbo-common/src/main/java/org/apache/dubbo/common/threadpool/ThreadlessExecutor.java,False,2484877189c89e12c0ff67504838b702153aa016,1,18,0,33,603.67
dubbo,apache/dubbo,0c39f233089ebd9d8502abadbb3e970a02daf922,dubbo-cluster/src/main/java/org/apache/dubbo/rpc/cluster/support/BroadcastClusterInvoker.java,False,8bc9257f4e09b2937e21842b90984dfcaefe97b6,1,36,0,21,178.09
dubbo,apache/dubbo,4329ac6c930a73d93d7c0dba6dcf0eae503677d6,,False,,0,0,0,18,200.98
dubbo,apache/dubbo,41cbb23473e9443ac2f0d4a0dd77488bfcd06e09,dubbo-rpc/dubbo-rpc-dubbo/src/main/java/org/apache/dubbo/rpc/protocol/dubbo/DubboInvoker.java;dubbo-common/src/main/java/org/apache/dubbo/common/constants/CommonConstants.java,False,951ad3687adf286e6d483ee833ecfb1e8151d669;5da840dcdc011cbd6caece8bae312230409f8d8a,2,9,0,35,300.72
dubbo,apache/dubbo,88e52067774526637b1da973b60583607172f544,,False,,0,0,0,6,50.28
dubbo,apache/dubbo,171ed255a05ef82f47bc5bacd424019004e5bb49,dubbo-demo/dubbo-demo-api/dubbo-demo-api-provider/pom.xml;dubbo-demo/dubbo-demo-api/dubbo-demo-api-consumer/pom.xml,False,c0ca0422538187190f7c52f33f87cece4c0d657c,1,15,0,28,229.87
dubbo,apache/dubbo,62e194a124105415b5ee29be7e92d1338c6240d9,README.md,False,1df4a21d315421f0f9f101a6bfd6ab8811853e74,1,3,0,12,40.12
dubbo,apache/dubbo,d32d9a29cbde9be24777e3c5e0fbc38941279c85,dubbo-config/dubbo-config-api/src/main/java/org/apache/dubbo/config/ServiceConfig.java;dubbo-common/src/main/java/org/apache/dubbo/config/ServiceConfigBase.java;dubbo-config/dubbo-config-spring/src/main/java/org/apache/dubbo/config/spring/schema/DubboBeanDefinitionParser.java,False,b725826cb6559eb670de67385bc3074b5ede5c97;1be3c999d112215a1354ab396cb2fbb94f3d2a0e;b0cf97ebc34d4accfd0b4532c2e5d8088fc003ac,3,10,0,30,354.02
dubbo,apache/dubbo,bfa4b3bb6660d404c0715f54f8743dda45b46909,dubbo-cluster/src/main/java/org/apache/dubbo/rpc/cluster/support/migration/MigrationRule.java,True,d59492514d2850d04dbb4823553ef9a80d28b1ae,1,12,0,27,203.62
dubbo,apache/dubbo,18c1bd56790cdfa48f6f5812e56bd466ce8c0595,dubbo-rpc/dubbo-rpc-webservice/src/test/java/org/apache/dubbo/rpc/protocol/webservice/WebserviceProtocolTest.java;dubbo-registry/dubbo-registry-redis/src/test/java/org/apache/dubbo/registry/redis/RedisRegistryTest.java;dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/support/RpcUtilsTest.java;dubbo-rpc/dubbo-rpc-redis/src/test/java/org/apache/dubbo/rpc/protocol/redis/RedisProtocolTest.java;dubbo-registry/dubbo-registry-multiple/src/test/java/org/apache/dubbo/registry/multiple/MultipleRegistry2S2RTest.java;dubbo-monitor/dubbo-monitor-default/src/test/java/org/apache/dubbo/monitor/dubbo/MetricsFilterTest.java;dubbo-metadata/dubbo-metadata-report-redis/src/test/java/org/apache/dubbo/metadata/store/redis/RedisMetadataReportTest.java,False,d41bfaba21f55018669423469a7801fdbfc21c9a;ba46a0c54d6848a2105d4ab100f89dd92cd907db;f8e25ec779cfd58df12aed2ff27396b007c6dbad;77abdb4ab0eb6c011d9fc437881a94289ffb4e50,4,66,0,49,629.10
dubbo,apache/dubbo,98c2f39090a02c80be4a1e8d7cad94390b62d14b,dubbo-config/dubbo-config-spring/src/main/java/org/apache/dubbo/config/spring/ReferenceBean.java,False,810c82456fcadcc7cdb39d063f71af7c12c14fa4,1,3,0,21,177.15
